current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
43,105700,0.100,0.103,0.103,0.203,0.963
43,105800,0.096,0.081,0.081,0.166,0.978
43,105900,0.096,0.086,0.086,0.158,0.982
43,106000,0.098,0.067,0.067,0.153,0.980
43,106100,0.097,0.106,0.106,0.180,0.980
43,106200,0.098,0.193,0.193,0.200,0.981
43,106300,0.098,0.082,0.082,0.172,0.984
43,106400,0.097,0.168,0.168,0.202,0.983
43,106500,0.097,0.118,0.118,0.174,0.982
43,106600,0.099,0.269,0.269,0.270,0.980
43,106700,0.097,0.376,0.376,0.230,0.980
43,106800,0.097,0.288,0.288,0.263,0.983
43,106900,0.098,0.061,0.061,0.152,0.979
43,107000,0.098,0.114,0.114,0.173,0.982
43,107100,0.097,0.095,0.095,0.154,0.977
43,107200,0.098,0.106,0.106,0.178,0.986
43,107300,0.097,0.139,0.139,0.189,0.974
43,107400,0.098,0.126,0.126,0.182,0.984
43,107500,0.097,0.120,0.120,0.188,0.975
43,107600,0.097,0.213,0.213,0.201,0.982
43,107700,0.098,0.099,0.099,0.172,0.984
43,107800,0.099,0.090,0.090,0.169,0.981
43,107900,0.097,0.057,0.057,0.150,0.975
43,108000,0.097,0.077,0.077,0.160,0.989
43,108100,0.097,0.168,0.168,0.220,0.978
44,108200,0.100,0.196,0.196,0.202,0.983
44,108300,0.097,0.095,0.095,0.182,0.980
44,108400,0.097,0.084,0.084,0.164,0.979
44,108500,0.096,0.065,0.065,0.154,0.977
44,108600,0.098,0.149,0.149,0.179,0.974
44,108700,0.096,0.078,0.078,0.153,0.980
44,108800,0.096,0.047,0.047,0.130,0.983
44,108900,0.097,0.082,0.082,0.164,0.983
44,109000,0.097,0.082,0.082,0.153,0.987
44,109100,0.097,0.095,0.095,0.162,0.979
44,109200,0.097,0.140,0.140,0.192,0.985
44,109300,0.096,0.085,0.085,0.152,0.987
44,109400,0.097,0.115,0.115,0.155,0.984
44,109500,0.097,0.275,0.275,0.233,0.981
44,109600,0.096,0.087,0.087,0.177,0.973
44,109700,0.096,0.496,0.496,0.284,0.985
44,109800,0.098,0.265,0.265,0.246,0.987
44,109900,0.096,0.140,0.140,0.208,0.982
44,110000,0.096,0.098,0.098,0.160,0.977
44,110100,0.097,0.194,0.194,0.229,0.986
44,110200,0.097,0.262,0.262,0.251,0.970
44,110300,0.096,0.060,0.060,0.145,0.975
44,110400,0.098,0.171,0.171,0.246,0.964
44,110500,0.097,0.469,0.469,0.300,0.982
44,110600,0.096,0.245,0.245,0.270,0.984
45,110700,0.099,0.085,0.085,0.172,0.978
45,110800,0.096,0.249,0.249,0.201,0.989
45,110900,0.096,0.480,0.480,0.304,0.975
45,111000,0.098,0.081,0.081,0.169,0.980
45,111100,0.096,0.183,0.183,0.201,0.984
45,111200,0.096,0.106,0.106,0.155,0.984
45,111300,0.097,0.519,0.519,0.297,0.984
45,111400,0.098,0.047,0.047,0.134,0.986
45,111500,0.097,0.079,0.079,0.162,0.970
45,111600,0.098,0.133,0.133,0.177,0.989
45,111700,0.097,0.057,0.057,0.147,0.983
45,111800,0.097,0.067,0.067,0.160,0.973
45,111900,0.098,0.195,0.195,0.262,0.968
45,112000,0.097,0.084,0.084,0.174,0.983
45,112100,0.097,0.131,0.131,0.179,0.980
45,112200,0.098,0.262,0.262,0.256,0.967
45,112300,0.097,0.080,0.080,0.146,0.977
45,112400,0.097,0.146,0.146,0.210,0.975
45,112500,0.098,0.204,0.204,0.190,0.983
45,112600,0.097,0.079,0.079,0.168,0.978
45,112700,0.097,0.065,0.065,0.144,0.985
45,112800,0.098,0.201,0.201,0.221,0.980
45,112900,0.097,0.101,0.101,0.180,0.985
45,113000,0.098,0.096,0.096,0.172,0.985
45,113100,0.098,0.145,0.145,0.202,0.989
46,113200,0.100,0.091,0.091,0.186,0.977
46,113300,0.096,0.132,0.132,0.186,0.978
46,113400,0.098,0.074,0.074,0.162,0.975
46,113500,0.097,0.072,0.072,0.144,0.984
46,113600,0.097,0.195,0.195,0.209,0.987
46,113700,0.097,0.101,0.101,0.196,0.980
46,113800,0.098,0.067,0.067,0.146,0.986
46,113900,0.096,0.077,0.077,0.146,0.986
46,114000,0.098,0.102,0.102,0.175,0.984
46,114100,0.096,0.222,0.222,0.216,0.985
46,114200,0.098,0.196,0.196,0.212,0.987
46,114300,0.097,0.437,0.437,0.292,0.985
46,114400,0.096,0.739,0.739,0.377,0.979
46,114500,0.097,0.120,0.120,0.170,0.990
46,114600,0.098,0.054,0.054,0.133,0.989
