current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
6,12800,0.098,0.191,0.191,0.255,0.996
6,12900,0.098,0.300,0.300,0.311,0.993
6,13000,0.099,0.299,0.299,0.302,0.996
6,13100,0.098,0.267,0.267,0.302,0.994
6,13200,0.099,0.204,0.204,0.251,0.997
6,13300,0.099,0.370,0.370,0.325,0.994
6,13400,0.098,0.602,0.602,0.369,0.995
6,13500,0.098,0.354,0.354,0.300,0.997
6,13600,0.100,0.164,0.164,0.246,0.995
6,13700,0.098,2.154,2.154,0.617,0.991
6,13800,0.098,0.315,0.315,0.303,0.994
6,13900,0.099,0.207,0.207,0.283,0.995
6,14000,0.098,0.286,0.286,0.299,0.995
6,14100,0.098,0.173,0.173,0.246,0.995
6,14200,0.099,0.278,0.278,0.333,0.993
6,14300,0.098,0.220,0.220,0.263,0.996
6,14400,0.098,0.696,0.696,0.408,0.992
6,14500,0.099,0.474,0.474,0.323,0.995
6,14600,0.098,0.433,0.433,0.304,0.996
6,14700,0.099,0.201,0.201,0.260,0.995
6,14800,0.100,0.176,0.176,0.237,0.996
6,14900,0.098,0.262,0.262,0.300,0.994
6,15000,0.099,0.230,0.230,0.274,0.994
7,15100,0.101,0.679,0.679,0.463,0.993
7,15200,0.099,0.211,0.211,0.267,0.995
7,15300,0.100,0.259,0.259,0.315,0.994
7,15400,0.099,0.537,0.537,0.372,0.995
7,15500,0.099,0.575,0.575,0.378,0.993
7,15600,0.100,0.622,0.622,0.482,0.993
7,15700,0.098,0.262,0.262,0.283,0.995
7,15800,0.098,0.148,0.148,0.219,0.997
7,15900,0.099,0.201,0.201,0.267,0.996
7,16000,0.098,0.580,0.580,0.393,0.990
7,16100,0.098,0.254,0.254,0.256,0.996
7,16200,0.099,0.189,0.189,0.262,0.996
7,16300,0.098,0.525,0.525,0.377,0.996
7,16400,0.099,0.420,0.420,0.343,0.995
7,16500,0.099,0.415,0.415,0.336,0.996
7,16600,0.098,0.260,0.260,0.243,0.997
7,16700,0.098,0.170,0.170,0.240,0.997
7,16800,0.099,1.104,1.104,0.520,0.986
7,16900,0.098,0.906,0.906,0.440,0.989
7,17000,0.098,0.146,0.146,0.228,0.996
7,17100,0.099,0.225,0.225,0.259,0.996
7,17200,0.099,0.146,0.146,0.242,0.995
7,17300,0.098,0.322,0.322,0.296,0.995
7,17400,0.099,0.276,0.276,0.274,0.995
7,17500,0.098,0.496,0.496,0.425,0.994
7,17600,0.097,0.298,0.298,0.257,0.996
8,17700,0.102,0.180,0.180,0.254,0.996
8,17800,0.098,0.167,0.167,0.248,0.997
8,17900,0.098,0.209,0.209,0.279,0.994
8,18000,0.100,0.277,0.277,0.318,0.997
8,18100,0.099,0.309,0.309,0.288,0.995
8,18200,0.098,0.345,0.345,0.328,0.996
8,18300,0.098,0.322,0.322,0.319,0.995
8,18400,0.100,0.288,0.288,0.351,0.994
8,18500,0.098,0.180,0.180,0.245,0.997
8,18600,0.098,0.128,0.128,0.205,0.997
8,18700,0.098,0.243,0.243,0.289,0.995
8,18800,0.099,0.181,0.181,0.247,0.996
8,18900,0.098,0.211,0.211,0.278,0.997
8,19000,0.098,0.221,0.221,0.254,0.997
8,19100,0.099,0.172,0.172,0.258,0.995
8,19200,0.098,1.466,1.466,0.649,0.981
8,19300,0.098,0.242,0.242,0.305,0.995
8,19400,0.098,0.703,0.703,0.405,0.996
8,19500,0.098,0.259,0.259,0.285,0.996
8,19600,0.099,0.423,0.423,0.337,0.994
8,19700,0.098,0.252,0.252,0.292,0.995
8,19800,0.098,0.218,0.218,0.259,0.997
8,19900,0.098,0.433,0.433,0.338,0.996
8,20000,0.099,0.328,0.328,0.290,0.996
8,20100,0.098,0.483,0.483,0.388,0.993
9,20200,0.102,0.281,0.281,0.297,0.995
9,20300,0.099,0.386,0.386,0.318,0.995
9,20400,0.100,0.521,0.521,0.339,0.996
9,20500,0.099,0.421,0.421,0.311,0.994
9,20600,0.099,0.277,0.277,0.293,0.996
9,20700,0.099,0.196,0.196,0.256,0.996
9,20800,0.100,0.240,0.240,0.271,0.996
9,20900,0.098,0.155,0.155,0.215,0.997
9,21000,0.098,0.250,0.250,0.283,0.994
9,21100,0.098,0.313,0.313,0.310,0.995
9,21200,0.098,0.309,0.309,0.269,0.996
9,21300,0.098,0.236,0.236,0.269,0.996
9,21400,0.098,0.326,0.326,0.276,0.996
9,21500,0.099,0.151,0.151,0.220,0.996
9,21600,0.098,0.229,0.229,0.269,0.996
9,21700,0.098,0.187,0.187,0.254,0.996
9,21800,0.099,0.258,0.258,0.273,0.996
9,21900,0.098,0.155,0.155,0.232,0.997
9,22000,0.100,0.161,0.161,0.221,0.996
9,22100,0.098,0.199,0.199,0.245,0.996
9,22200,0.098,0.256,0.256,0.286,0.995
9,22300,0.099,0.243,0.243,0.283,0.995
9,22400,0.099,0.170,0.170,0.236,0.996
9,22500,0.098,0.490,0.490,0.342,0.995
9,22600,0.099,0.405,0.405,0.317,0.995
10,22700,0.102,0.160,0.160,0.241,0.996
10,22800,0.099,0.183,0.183,0.248,0.996
10,22900,0.100,0.591,0.591,0.355,0.992
10,23000,0.099,0.207,0.207,0.252,0.996
10,23100,0.099,0.202,0.202,0.251,0.996
10,23200,0.101,0.158,0.158,0.223,0.996
10,23300,0.099,0.207,0.207,0.246,0.997
10,23400,0.098,0.200,0.200,0.254,0.997
10,23500,0.100,0.517,0.517,0.367,0.995
10,23600,0.098,0.168,0.168,0.266,0.994
10,23700,0.099,0.258,0.258,0.260,0.995
10,23800,0.099,0.395,0.395,0.293,0.996
10,23900,0.098,0.332,0.332,0.269,0.997
10,24000,0.098,0.140,0.140,0.220,0.996
10,24100,0.099,0.227,0.227,0.250,0.995
10,24200,0.098,0.237,0.237,0.263,0.997
10,24300,0.098,0.358,0.358,0.320,0.995
10,24400,0.099,0.301,0.301,0.322,0.995
10,24500,0.098,0.404,0.404,0.315,0.993
10,24600,0.098,0.179,0.179,0.249,0.996
10,24700,0.099,0.154,0.154,0.216,0.998
10,24800,0.099,0.362,0.362,0.367,0.992
10,24900,0.098,0.241,0.241,0.265,0.995
10,25000,0.099,1.411,1.411,0.647,0.971
10,25100,0.098,0.215,0.215,0.269,0.996
11,25200,0.102,0.183,0.183,0.233,0.997
11,25300,0.099,0.305,0.305,0.267,0.997
11,25400,0.099,0.216,0.216,0.278,0.996
11,25500,0.099,0.448,0.448,0.383,0.991
11,25600,0.098,0.277,0.277,0.267,0.997
11,25700,0.098,0.183,0.183,0.229,0.997
11,25800,0.099,0.161,0.161,0.227,0.997
11,25900,0.098,0.147,0.147,0.214,0.998
11,26000,0.099,0.241,0.241,0.255,0.997
11,26100,0.099,0.134,0.134,0.221,0.997
11,26200,0.098,0.501,0.501,0.421,0.994
11,26300,0.098,0.246,0.246,0.319,0.995
11,26400,0.100,0.130,0.130,0.214,0.997
11,26500,0.098,0.232,0.232,0.262,0.996
11,26600,0.098,0.171,0.171,0.240,0.995
11,26700,0.099,0.191,0.191,0.256,0.995
11,26800,0.099,0.403,0.403,0.307,0.996
11,26900,0.098,0.138,0.138,0.207,0.996
11,27000,0.099,0.185,0.185,0.236,0.997
11,27100,0.098,0.215,0.215,0.222,0.997
11,27200,0.099,0.249,0.249,0.298,0.995
11,27300,0.099,0.204,0.204,0.243,0.997
11,27400,0.098,0.149,0.149,0.213,0.997
11,27500,0.098,0.229,0.229,0.316,0.995
11,27600,0.099,0.274,0.274,0.282,0.997
12,27700,0.100,0.257,0.257,0.305,0.995
12,27800,0.099,0.149,0.149,0.224,0.997
12,27900,0.099,0.173,0.173,0.261,0.996
12,28000,0.098,0.416,0.416,0.350,0.993
12,28100,0.098,0.244,0.244,0.285,0.995
12,28200,0.098,0.242,0.242,0.257,0.997
12,28300,0.098,0.189,0.189,0.229,0.997
12,28400,0.100,0.281,0.281,0.293,0.997
12,28500,0.098,0.163,0.163,0.270,0.996
12,28600,0.098,0.203,0.203,0.273,0.996
