current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
6,12800,0.101,0.637,0.637,0.458,0.996
6,12900,0.100,0.823,0.823,0.464,0.997
6,13000,0.100,1.501,1.501,0.656,0.994
6,13100,0.102,0.798,0.798,0.459,0.996
6,13200,0.100,1.899,1.899,0.644,0.994
6,13300,0.100,0.990,0.990,0.512,0.995
6,13400,0.099,0.862,0.862,0.515,0.995
6,13500,0.098,1.380,1.380,0.600,0.995
6,13600,0.098,0.413,0.413,0.391,0.997
6,13700,0.099,1.581,1.581,0.613,0.998
6,13800,0.098,1.409,1.409,0.582,0.996
6,13900,0.099,1.161,1.161,0.539,0.997
6,14000,0.099,0.329,0.329,0.330,0.998
6,14100,0.098,1.350,1.350,0.574,0.996
6,14200,0.098,0.710,0.710,0.489,0.995
6,14300,0.100,1.021,1.021,0.546,0.996
6,14400,0.098,1.364,1.364,0.601,0.995
6,14500,0.098,2.038,2.038,0.700,0.991
6,14600,0.099,1.346,1.346,0.621,0.994
6,14700,0.099,0.609,0.609,0.430,0.995
6,14800,0.098,2.154,2.154,0.670,0.995
6,14900,0.099,0.653,0.653,0.436,0.995
6,15000,0.098,0.705,0.705,0.401,0.995
7,15100,0.102,1.309,1.309,0.663,0.997
7,15200,0.102,1.838,1.838,0.646,0.995
7,15300,0.101,1.376,1.376,0.565,0.996
7,15400,0.102,0.452,0.452,0.414,0.997
7,15500,0.102,1.983,1.983,0.663,0.996
7,15600,0.100,1.073,1.073,0.547,0.996
7,15700,0.099,1.374,1.374,0.573,0.995
7,15800,0.100,1.957,1.957,0.730,0.994
7,15900,0.104,0.686,0.686,0.455,0.997
7,16000,0.103,0.772,0.772,0.440,0.996
7,16100,0.102,0.398,0.398,0.350,0.996
7,16200,0.102,0.966,0.966,0.525,0.997
7,16300,0.105,1.453,1.453,0.571,0.997
7,16400,0.101,1.494,1.494,0.574,0.996
7,16500,0.101,1.066,1.066,0.538,0.997
7,16600,0.102,0.784,0.784,0.491,0.997
7,16700,0.102,1.717,1.717,0.674,0.997
7,16800,0.099,0.541,0.541,0.401,0.996
7,16900,0.100,0.590,0.590,0.439,0.996
7,17000,0.101,0.602,0.602,0.417,0.996
7,17100,0.103,1.091,1.091,0.566,0.996
7,17200,0.101,0.995,0.995,0.506,0.996
7,17300,0.101,0.751,0.751,0.502,0.994
7,17400,0.102,1.159,1.159,0.539,0.996
7,17500,0.102,2.088,2.088,0.841,0.997
7,17600,0.100,1.061,1.061,0.541,0.997
8,17700,0.105,0.820,0.820,0.448,0.996
8,17800,0.101,0.439,0.439,0.416,0.998
8,17900,0.102,0.458,0.458,0.367,0.997
8,18000,0.099,1.171,1.171,0.611,0.997
8,18100,0.099,0.788,0.788,0.447,0.997
8,18200,0.099,0.564,0.564,0.403,0.998
8,18300,0.101,1.713,1.713,0.645,0.998
8,18400,0.098,0.691,0.691,0.497,0.994
8,18500,0.098,0.892,0.892,0.543,0.995
8,18600,0.099,0.564,0.564,0.420,0.997
8,18700,0.100,1.123,1.123,0.528,0.996
8,18800,0.098,0.924,0.924,0.515,0.995
8,18900,0.099,0.539,0.539,0.434,0.996
8,19000,0.098,1.855,1.855,0.606,0.996
8,19100,0.099,0.520,0.520,0.415,0.996
8,19200,0.099,0.814,0.814,0.458,0.998
8,19300,0.098,0.659,0.659,0.455,0.998
8,19400,0.098,1.835,1.835,0.764,0.995
8,19500,0.100,1.139,1.139,0.626,0.995
8,19600,0.098,1.239,1.239,0.585,0.994
8,19700,0.099,0.492,0.492,0.418,0.997
8,19800,0.099,0.631,0.631,0.483,0.997
8,19900,0.100,0.749,0.749,0.442,0.997
8,20000,0.099,0.898,0.898,0.516,0.996
8,20100,0.098,0.791,0.791,0.442,0.998
9,20200,0.101,0.702,0.702,0.534,0.996
9,20300,0.101,0.588,0.588,0.461,0.997
9,20400,0.100,1.136,1.136,0.518,0.996
9,20500,0.101,1.711,1.711,0.582,0.995
9,20600,0.102,1.872,1.872,0.639,0.994
9,20700,0.100,0.490,0.490,0.396,0.996
9,20800,0.100,0.747,0.747,0.473,0.996
9,20900,0.102,0.995,0.995,0.507,0.998
9,21000,0.100,0.971,0.971,0.500,0.993
9,21100,0.102,1.014,1.014,0.482,0.997
9,21200,0.101,0.664,0.664,0.452,0.997
9,21300,0.100,0.588,0.588,0.413,0.998
9,21400,0.100,0.925,0.925,0.557,0.997
9,21500,0.101,1.575,1.575,0.572,0.995
9,21600,0.100,0.525,0.525,0.369,0.998
9,21700,0.101,1.119,1.119,0.548,0.995
9,21800,0.102,2.413,2.413,0.761,0.995
9,21900,0.102,0.850,0.850,0.471,0.997
9,22000,0.101,0.424,0.424,0.400,0.997
9,22100,0.101,0.523,0.523,0.417,0.996
9,22200,0.101,1.396,1.396,0.580,0.996
9,22300,0.102,0.925,0.925,0.497,0.996
9,22400,0.101,0.735,0.735,0.474,0.997
9,22500,0.101,0.449,0.449,0.360,0.998
9,22600,0.099,1.984,1.984,0.648,0.996
10,22700,0.103,0.542,0.542,0.430,0.997
10,22800,0.101,0.748,0.748,0.438,0.997
10,22900,0.102,0.681,0.681,0.426,0.996
10,23000,0.101,0.983,0.983,0.528,0.996
10,23100,0.100,0.402,0.402,0.360,0.997
10,23200,0.102,1.653,1.653,0.624,0.996
10,23300,0.101,0.676,0.676,0.448,0.997
10,23400,0.100,1.782,1.782,0.654,0.995
10,23500,0.103,0.717,0.717,0.390,0.998
10,23600,0.101,0.714,0.714,0.452,0.996
10,23700,0.099,2.363,2.363,0.754,0.994
10,23800,0.100,1.613,1.613,0.649,0.997
10,23900,0.102,0.580,0.580,0.408,0.997
10,24000,0.101,0.391,0.391,0.327,0.997
10,24100,0.101,0.479,0.479,0.404,0.997
10,24200,0.100,0.437,0.437,0.390,0.998
10,24300,0.101,0.636,0.636,0.417,0.998
10,24400,0.101,0.410,0.410,0.365,0.997
10,24500,0.101,1.342,1.342,0.600,0.993
10,24600,0.102,0.500,0.500,0.398,0.998
10,24700,0.102,0.742,0.742,0.462,0.996
10,24800,0.101,0.749,0.749,0.450,0.997
10,24900,0.099,0.456,0.456,0.370,0.996
