current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
11,25400,0.098,0.277,0.277,0.213,0.960
11,25500,0.099,0.242,0.242,0.223,0.961
11,25600,0.099,0.333,0.333,0.249,0.961
11,25700,0.098,0.344,0.344,0.253,0.952
11,25800,0.099,0.274,0.274,0.211,0.959
11,25900,0.098,0.536,0.536,0.288,0.955
11,26000,0.099,0.199,0.199,0.203,0.964
11,26100,0.099,0.144,0.144,0.198,0.947
11,26200,0.098,0.529,0.529,0.288,0.954
11,26300,0.098,0.362,0.362,0.240,0.959
11,26400,0.099,0.772,0.772,0.274,0.962
11,26500,0.098,0.262,0.262,0.217,0.957
11,26600,0.098,0.274,0.274,0.210,0.962
11,26700,0.099,0.194,0.194,0.196,0.964
11,26800,0.099,0.590,0.590,0.255,0.965
11,26900,0.098,0.169,0.169,0.201,0.951
11,27000,0.099,0.161,0.161,0.194,0.958
11,27100,0.098,0.220,0.220,0.225,0.939
11,27200,0.097,0.297,0.297,0.225,0.959
11,27300,0.098,0.143,0.143,0.182,0.957
11,27400,0.098,0.295,0.295,0.233,0.948
11,27500,0.098,0.113,0.113,0.182,0.952
11,27600,0.100,0.155,0.155,0.178,0.962
12,27700,0.100,0.689,0.689,0.317,0.950
12,27800,0.098,0.215,0.215,0.202,0.960
12,27900,0.098,0.847,0.847,0.350,0.954
12,28000,0.099,0.613,0.613,0.289,0.959
12,28100,0.098,0.401,0.401,0.258,0.956
12,28200,0.098,0.282,0.282,0.202,0.968
12,28300,0.098,0.291,0.291,0.229,0.953
12,28400,0.100,0.947,0.947,0.314,0.962
12,28500,0.098,0.167,0.167,0.196,0.947
12,28600,0.098,0.663,0.663,0.289,0.961
12,28700,0.099,0.300,0.300,0.231,0.957
12,28800,0.098,0.155,0.155,0.207,0.950
12,28900,0.098,0.124,0.124,0.190,0.951
12,29000,0.099,0.179,0.179,0.222,0.943
12,29100,0.098,0.319,0.319,0.222,0.967
12,29200,0.098,0.268,0.268,0.206,0.961
12,29300,0.099,0.191,0.191,0.207,0.952
12,29400,0.098,0.801,0.801,0.284,0.964
12,29500,0.098,0.434,0.434,0.257,0.966
12,29600,0.098,0.264,0.264,0.215,0.964
12,29700,0.098,0.174,0.174,0.219,0.946
12,29800,0.098,0.254,0.254,0.208,0.961
12,29900,0.099,0.273,0.273,0.251,0.944
12,30000,0.097,0.219,0.219,0.209,0.957
12,30100,0.098,0.382,0.382,0.240,0.964
13,30200,0.101,0.208,0.208,0.207,0.955
13,30300,0.099,0.201,0.201,0.195,0.962
13,30400,0.098,0.726,0.726,0.282,0.963
13,30500,0.099,0.172,0.172,0.190,0.964
13,30600,0.098,0.412,0.412,0.216,0.966
13,30700,0.098,0.166,0.166,0.190,0.964
13,30800,0.099,0.324,0.324,0.225,0.964
13,30900,0.098,0.438,0.438,0.306,0.944
13,31000,0.098,0.521,0.521,0.260,0.964
13,31100,0.099,0.139,0.139,0.188,0.953
13,31200,0.098,0.198,0.198,0.201,0.964
13,31300,0.098,2.966,2.966,0.523,0.930
13,31400,0.099,0.384,0.384,0.223,0.964
13,31500,0.098,0.295,0.295,0.218,0.959
13,31600,0.098,0.235,0.235,0.215,0.966
13,31700,0.099,0.173,0.173,0.192,0.962
13,31800,0.098,0.268,0.268,0.228,0.956
13,31900,0.098,0.442,0.442,0.242,0.961
13,32000,0.099,0.504,0.504,0.247,0.957
13,32100,0.098,0.225,0.225,0.195,0.960
13,32200,0.099,0.152,0.152,0.172,0.966
13,32300,0.098,0.283,0.283,0.224,0.968
13,32400,0.099,0.167,0.167,0.182,0.963
13,32500,0.099,0.241,0.241,0.202,0.966
13,32600,0.098,0.109,0.109,0.169,0.959
14,32700,0.100,0.217,0.217,0.196,0.969
14,32800,0.100,0.119,0.119,0.179,0.959
14,32900,0.098,0.604,0.604,0.257,0.968
14,33000,0.098,1.615,1.615,0.341,0.963
14,33100,0.099,0.118,0.118,0.166,0.967
14,33200,0.099,0.147,0.147,0.202,0.955
14,33300,0.098,0.398,0.398,0.227,0.965
14,33400,0.099,0.215,0.215,0.199,0.965
14,33500,0.097,0.224,0.224,0.224,0.953
14,33600,0.097,0.543,0.543,0.235,0.969
14,33700,0.099,0.390,0.390,0.353,0.934
14,33800,0.098,0.132,0.132,0.166,0.961
14,33900,0.098,0.674,0.674,0.288,0.958
14,34000,0.100,0.394,0.394,0.244,0.957
14,34100,0.098,0.275,0.275,0.224,0.960
14,34200,0.098,0.131,0.131,0.172,0.965
14,34300,0.098,0.142,0.142,0.177,0.968
14,34400,0.098,0.618,0.618,0.281,0.960
14,34500,0.098,1.082,1.082,0.367,0.928
14,34600,0.099,0.192,0.192,0.191,0.969
14,34700,0.098,0.111,0.111,0.193,0.952
14,34800,0.097,0.237,0.237,0.203,0.968
14,34900,0.099,0.142,0.142,0.190,0.957
14,35000,0.098,0.100,0.100,0.171,0.958
14,35100,0.098,0.143,0.143,0.180,0.961
14,35200,0.099,0.394,0.394,0.225,0.969
15,35300,0.100,0.300,0.300,0.217,0.966
15,35400,0.098,0.301,0.301,0.231,0.964
15,35500,0.098,0.204,0.204,0.176,0.969
15,35600,0.099,0.262,0.262,0.218,0.969
15,35700,0.098,0.160,0.160,0.191,0.958
15,35800,0.098,0.118,0.118,0.168,0.973
15,35900,0.098,0.185,0.185,0.194,0.960
15,36000,0.100,0.184,0.184,0.184,0.960
15,36100,0.098,0.502,0.502,0.251,0.959
15,36200,0.098,0.359,0.359,0.232,0.963
15,36300,0.098,0.206,0.206,0.184,0.971
15,36400,0.099,0.149,0.149,0.168,0.966
15,36500,0.098,0.307,0.307,0.235,0.965
15,36600,0.099,0.511,0.511,0.266,0.967
15,36700,0.098,0.117,0.117,0.179,0.959
15,36800,0.099,0.182,0.182,0.240,0.945
15,36900,0.099,0.367,0.367,0.243,0.968
15,37000,0.098,0.160,0.160,0.185,0.963
15,37100,0.098,0.196,0.196,0.197,0.967
15,37200,0.100,0.163,0.163,0.183,0.965
15,37300,0.098,0.202,0.202,0.189,0.970
15,37400,0.098,0.146,0.146,0.185,0.966
15,37500,0.099,0.175,0.175,0.196,0.966
15,37600,0.099,0.187,0.187,0.178,0.966
15,37700,0.097,0.134,0.134,0.184,0.965
16,37800,0.101,0.249,0.249,0.207,0.971
16,37900,0.098,0.200,0.200,0.213,0.963
16,38000,0.099,0.146,0.146,0.171,0.971
16,38100,0.098,0.277,0.277,0.188,0.971
16,38200,0.098,0.143,0.143,0.161,0.970
16,38300,0.098,0.124,0.124,0.167,0.970
16,38400,0.100,0.193,0.193,0.187,0.971
16,38500,0.098,0.511,0.511,0.263,0.965
16,38600,0.098,0.310,0.310,0.225,0.962
16,38700,0.099,0.139,0.139,0.178,0.967
16,38800,0.097,0.160,0.160,0.214,0.943
16,38900,0.098,0.148,0.148,0.193,0.952
16,39000,0.099,0.336,0.336,0.228,0.969
16,39100,0.098,0.149,0.149,0.192,0.966
16,39200,0.099,0.321,0.321,0.214,0.973
16,39300,0.098,0.186,0.186,0.181,0.970
16,39400,0.097,0.099,0.099,0.158,0.967
16,39500,0.098,0.427,0.427,0.209,0.971
16,39600,0.099,0.496,0.496,0.188,0.965
16,39700,0.097,0.229,0.229,0.178,0.969
16,39800,0.098,0.115,0.115,0.183,0.955
16,39900,0.098,0.229,0.229,0.240,0.960
16,40000,0.099,0.161,0.161,0.184,0.969
16,40100,0.098,0.222,0.222,0.202,0.968
16,40200,0.098,0.388,0.388,0.219,0.969
17,40300,0.100,0.156,0.156,0.195,0.959
17,40400,0.098,0.266,0.266,0.197,0.973
17,40500,0.098,0.657,0.657,0.282,0.960
17,40600,0.098,0.264,0.264,0.208,0.973
17,40700,0.099,0.169,0.169,0.178,0.973
17,40800,0.098,0.109,0.109,0.163,0.969
17,40900,0.098,0.100,0.100,0.161,0.972
17,41000,0.099,0.169,0.169,0.191,0.968
17,41100,0.098,0.140,0.140,0.165,0.972
17,41200,0.098,0.198,0.198,0.200,0.967
17,41300,0.099,0.384,0.384,0.234,0.971
17,41400,0.098,0.130,0.130,0.166,0.969
17,41500,0.098,0.153,0.153,0.176,0.972
17,41600,0.098,0.538,0.538,0.217,0.963
17,41700,0.097,0.211,0.211,0.214,0.965
17,41800,0.098,0.175,0.175,0.188,0.967
17,41900,0.099,0.519,0.519,0.249,0.961
17,42000,0.098,0.764,0.764,0.244,0.970
17,42100,0.098,0.111,0.111,0.168,0.967
17,42200,0.099,0.150,0.150,0.202,0.957
17,42300,0.098,0.401,0.401,0.192,0.972
17,42400,0.099,0.262,0.262,0.194,0.973
17,42500,0.099,0.178,0.178,0.186,0.972
17,42600,0.098,0.112,0.112,0.166,0.971
17,42700,0.098,0.502,0.502,0.250,0.965
18,42800,0.102,0.168,0.168,0.182,0.974
18,42900,0.097,0.137,0.137,0.162,0.973
18,43000,0.098,0.168,0.168,0.179,0.970
18,43100,0.098,0.210,0.210,0.207,0.955
18,43200,0.099,0.260,0.260,0.202,0.974
18,43300,0.097,0.259,0.259,0.189,0.974
