current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
43,105700,0.099,0.489,0.489,0.257,0.977
43,105800,0.096,0.793,0.793,0.291,0.977
43,105900,0.097,0.611,0.611,0.286,0.977
43,106000,0.096,0.470,0.470,0.263,0.978
43,106100,0.096,0.723,0.723,0.327,0.973
43,106200,0.097,0.462,0.462,0.259,0.975
43,106300,0.097,0.513,0.513,0.263,0.977
43,106400,0.096,0.455,0.455,0.265,0.977
43,106500,0.097,0.639,0.639,0.281,0.979
43,106600,0.096,0.689,0.689,0.314,0.976
43,106700,0.097,0.736,0.736,0.288,0.979
43,106800,0.096,0.592,0.592,0.289,0.973
43,106900,0.096,0.501,0.501,0.261,0.979
43,107000,0.096,0.651,0.651,0.287,0.978
43,107100,0.097,0.670,0.670,0.261,0.980
43,107200,0.096,0.493,0.493,0.266,0.978
43,107300,0.096,0.490,0.490,0.261,0.980
43,107400,0.096,0.899,0.899,0.325,0.978
43,107500,0.097,0.483,0.483,0.260,0.978
43,107600,0.096,0.734,0.734,0.281,0.977
43,107700,0.097,0.675,0.675,0.289,0.976
43,107800,0.096,0.446,0.446,0.261,0.968
43,107900,0.097,0.446,0.446,0.271,0.976
43,108000,0.097,0.653,0.653,0.281,0.979
43,108100,0.096,0.388,0.388,0.246,0.979
44,108200,0.098,1.022,1.022,0.344,0.974
44,108300,0.098,0.552,0.552,0.269,0.977
44,108400,0.096,0.542,0.542,0.269,0.977
44,108500,0.096,0.392,0.392,0.263,0.975
44,108600,0.097,0.865,0.865,0.280,0.977
44,108700,0.097,0.559,0.559,0.254,0.980
44,108800,0.096,0.417,0.417,0.265,0.967
44,108900,0.097,0.514,0.514,0.267,0.979
44,109000,0.096,1.007,1.007,0.284,0.976
44,109100,0.096,0.389,0.389,0.254,0.978
44,109200,0.097,0.653,0.653,0.288,0.979
44,109300,0.096,0.509,0.509,0.267,0.978
44,109400,0.096,0.518,0.518,0.255,0.977
44,109500,0.098,1.432,1.432,0.345,0.978
44,109600,0.096,0.412,0.412,0.264,0.970
44,109700,0.096,1.545,1.545,0.360,0.976
44,109800,0.097,0.833,0.833,0.336,0.975
44,109900,0.096,0.501,0.501,0.260,0.979
44,110000,0.096,0.390,0.390,0.253,0.973
44,110100,0.097,1.021,1.021,0.312,0.976
44,110200,0.096,0.455,0.455,0.261,0.978
44,110300,0.097,0.374,0.374,0.248,0.978
44,110400,0.097,0.287,0.287,0.230,0.974
44,110500,0.096,0.788,0.788,0.313,0.977
44,110600,0.096,0.597,0.597,0.281,0.979
45,110700,0.100,0.540,0.540,0.240,0.980
45,110800,0.096,0.615,0.615,0.286,0.980
45,110900,0.096,0.731,0.731,0.280,0.979
45,111000,0.097,0.504,0.504,0.272,0.977
45,111100,0.097,1.047,1.047,0.336,0.975
45,111200,0.096,0.502,0.502,0.254,0.980
45,111300,0.097,0.586,0.586,0.259,0.981
45,111400,0.096,0.594,0.594,0.294,0.979
45,111500,0.097,0.418,0.418,0.249,0.979
45,111600,0.097,1.775,1.775,0.420,0.970
45,111700,0.096,0.749,0.749,0.293,0.978
45,111800,0.096,0.921,0.921,0.326,0.975
45,111900,0.098,0.640,0.640,0.282,0.975
45,112000,0.096,0.508,0.508,0.271,0.981
45,112100,0.096,0.372,0.372,0.244,0.981
45,112200,0.097,0.471,0.471,0.278,0.969
45,112300,0.097,0.382,0.382,0.247,0.979
45,112400,0.096,0.544,0.544,0.264,0.979
45,112500,0.097,3.342,3.342,0.509,0.961
45,112600,0.096,0.427,0.427,0.238,0.981
45,112700,0.096,0.469,0.469,0.261,0.979
45,112800,0.097,0.758,0.758,0.307,0.977
45,112900,0.096,0.494,0.494,0.252,0.981
45,113000,0.096,0.573,0.573,0.260,0.981
45,113100,0.098,0.514,0.514,0.257,0.980
46,113200,0.098,0.399,0.399,0.251,0.981
46,113300,0.096,0.415,0.415,0.255,0.976
46,113400,0.097,0.354,0.354,0.244,0.978
46,113500,0.097,0.346,0.346,0.234,0.980
46,113600,0.096,0.461,0.461,0.244,0.981
46,113700,0.097,0.529,0.529,0.276,0.981
46,113800,0.096,0.448,0.448,0.239,0.981
46,113900,0.097,0.331,0.331,0.231,0.980
46,114000,0.097,0.493,0.493,0.255,0.981
46,114100,0.096,0.548,0.548,0.279,0.978
46,114200,0.096,0.298,0.298,0.228,0.981
46,114300,0.097,0.337,0.337,0.235,0.982
46,114400,0.096,0.436,0.436,0.247,0.980
46,114500,0.096,0.461,0.461,0.251,0.980
46,114600,0.097,0.512,0.512,0.270,0.982
46,114700,0.097,0.367,0.367,0.234,0.983
46,114800,0.096,0.259,0.259,0.226,0.978
46,114900,0.097,0.399,0.399,0.245,0.983
46,115000,0.096,0.315,0.315,0.220,0.982
46,115100,0.096,0.628,0.628,0.264,0.982
46,115200,0.097,0.314,0.314,0.219,0.983
46,115300,0.096,0.427,0.427,0.235,0.983
46,115400,0.097,0.454,0.454,0.248,0.981
46,115500,0.097,0.318,0.318,0.218,0.983
46,115600,0.096,0.494,0.494,0.251,0.983
47,115700,0.098,0.557,0.557,0.245,0.983
47,115800,0.097,0.381,0.381,0.233,0.983
47,115900,0.096,0.687,0.687,0.296,0.976
47,116000,0.096,0.398,0.398,0.234,0.983
47,116100,0.097,0.574,0.574,0.272,0.983
47,116200,0.096,0.299,0.299,0.232,0.982
47,116300,0.096,0.298,0.298,0.229,0.983
47,116400,0.097,0.287,0.287,0.214,0.984
47,116500,0.096,0.733,0.733,0.321,0.977
47,116600,0.096,0.208,0.208,0.208,0.981
47,116700,0.097,0.592,0.592,0.264,0.983
47,116800,0.096,0.354,0.354,0.238,0.980
47,116900,0.096,0.429,0.429,0.226,0.984
47,117000,0.097,0.684,0.684,0.288,0.979
47,117100,0.096,0.359,0.359,0.234,0.984
47,117200,0.096,0.438,0.438,0.258,0.982
47,117300,0.097,0.550,0.550,0.268,0.974
47,117400,0.096,0.424,0.424,0.233,0.984
47,117500,0.096,0.288,0.288,0.245,0.969
47,117600,0.097,0.355,0.355,0.228,0.983
47,117700,0.096,0.179,0.179,0.214,0.976
47,117800,0.097,0.354,0.354,0.216,0.983
47,117900,0.097,0.621,0.621,0.272,0.983
47,118000,0.096,0.613,0.613,0.271,0.982
47,118100,0.097,0.412,0.412,0.246,0.984
47,118200,0.097,0.256,0.256,0.208,0.984
48,118300,0.098,0.551,0.551,0.302,0.975
48,118400,0.096,0.545,0.545,0.252,0.984
48,118500,0.096,0.273,0.273,0.239,0.966
48,118600,0.096,0.326,0.326,0.265,0.967
48,118700,0.096,0.366,0.366,0.245,0.979
48,118800,0.096,0.478,0.478,0.245,0.983
48,118900,0.096,0.884,0.884,0.302,0.979
48,119000,0.096,0.406,0.406,0.232,0.984
48,119100,0.096,0.323,0.323,0.216,0.985
48,119200,0.096,0.308,0.308,0.228,0.979
48,119300,0.096,0.318,0.318,0.218,0.985
48,119400,0.096,0.318,0.318,0.217,0.985
48,119500,0.098,0.260,0.260,0.207,0.984
48,119600,0.096,0.330,0.330,0.217,0.984
48,119700,0.096,0.216,0.216,0.220,0.979
48,119800,0.096,0.302,0.302,0.231,0.983
48,119900,0.098,0.592,0.592,0.257,0.985
48,120000,0.096,0.594,0.594,0.257,0.984
48,120100,0.096,0.299,0.299,0.214,0.985
48,120200,0.097,0.340,0.340,0.233,0.985
48,120300,0.097,0.443,0.443,0.250,0.984
48,120400,0.096,0.369,0.369,0.215,0.986
48,120500,0.097,0.331,0.331,0.229,0.985
48,120600,0.096,0.482,0.482,0.220,0.986
48,120700,0.096,0.257,0.257,0.205,0.984
49,120800,0.099,0.241,0.241,0.214,0.983
49,120900,0.096,0.300,0.300,0.212,0.986
49,121000,0.096,0.183,0.183,0.184,0.986
49,121100,0.098,0.341,0.341,0.210,0.985
49,121200,0.096,0.233,0.233,0.202,0.984
49,121300,0.096,0.284,0.284,0.209,0.986
49,121400,0.097,0.197,0.197,0.191,0.986
49,121500,0.097,0.626,0.626,0.259,0.984
49,121600,0.096,0.476,0.476,0.256,0.985
49,121700,0.098,0.461,0.461,0.242,0.985
49,121800,0.096,0.402,0.402,0.238,0.983
49,121900,0.095,0.362,0.362,0.225,0.986
49,122000,0.097,0.319,0.319,0.227,0.983
49,122100,0.097,0.337,0.337,0.218,0.985
49,122200,0.097,0.234,0.234,0.192,0.986
49,122300,0.099,0.306,0.306,0.208,0.983
49,122400,0.097,0.314,0.314,0.242,0.981
49,122500,0.097,0.306,0.306,0.219,0.983
49,122600,0.098,0.704,0.704,0.264,0.984
49,122700,0.098,0.249,0.249,0.209,0.983
49,122800,0.097,0.411,0.411,0.227,0.985
49,122900,0.098,0.255,0.255,0.207,0.981
49,123000,0.097,0.637,0.637,0.241,0.985
49,123100,0.098,0.710,0.710,0.266,0.985
49,123200,0.097,0.877,0.877,0.286,0.984
50,123300,0.098,0.395,0.395,0.231,0.986
50,123400,0.097,0.348,0.348,0.219,0.983
50,123500,0.099,0.390,0.390,0.237,0.983
50,123600,0.097,0.291,0.291,0.213,0.985
50,123700,0.097,0.372,0.372,0.223,0.985
50,123800,0.097,0.303,0.303,0.211,0.984
50,123900,0.096,0.277,0.277,0.208,0.986
50,124000,0.096,0.485,0.485,0.254,0.985
50,124100,0.098,0.236,0.236,0.217,0.985
50,124200,0.097,0.256,0.256,0.217,0.984
50,124300,0.096,0.526,0.526,0.242,0.984
50,124400,0.098,0.695,0.695,0.257,0.981
50,124500,0.097,0.504,0.504,0.241,0.985
50,124600,0.097,0.279,0.279,0.204,0.986
50,124700,0.098,0.216,0.216,0.196,0.986
50,124800,0.097,0.327,0.327,0.240,0.975
50,124900,0.097,0.383,0.383,0.228,0.986
50,125000,0.098,0.200,0.200,0.191,0.985
50,125100,0.097,0.309,0.309,0.208,0.986
50,125200,0.097,0.484,0.484,0.250,0.985
50,125300,0.098,0.326,0.326,0.212,0.985
50,125400,0.097,0.321,0.321,0.208,0.986
50,125500,0.097,0.526,0.526,0.248,0.984
50,125600,0.097,0.227,0.227,0.190,0.986
50,125700,0.096,0.317,0.317,0.215,0.986
