current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
43,106400,0.098,0.448,0.448,0.310,0.981
43,106500,0.100,0.401,0.401,0.275,0.982
43,106600,0.098,0.691,0.691,0.311,0.983
43,106700,0.098,1.084,1.084,0.346,0.981
43,106800,0.099,0.469,0.469,0.294,0.984
43,106900,0.099,0.529,0.529,0.315,0.981
43,107000,0.098,0.355,0.355,0.272,0.981
43,107100,0.098,0.325,0.325,0.270,0.983
43,107200,0.098,0.490,0.490,0.296,0.983
43,107300,0.098,0.429,0.429,0.275,0.982
43,107400,0.098,0.563,0.563,0.321,0.983
43,107500,0.098,0.286,0.286,0.264,0.974
43,107600,0.098,0.605,0.605,0.332,0.979
43,107700,0.098,0.439,0.439,0.277,0.984
43,107800,0.098,0.680,0.680,0.290,0.983
43,107900,0.098,0.337,0.337,0.266,0.982
43,108000,0.098,0.575,0.575,0.305,0.983
43,108100,0.098,0.284,0.284,0.247,0.985
44,108200,0.101,0.925,0.925,0.363,0.976
44,108300,0.098,0.471,0.471,0.272,0.984
44,108400,0.098,0.621,0.621,0.312,0.982
44,108500,0.098,0.352,0.352,0.270,0.976
44,108600,0.099,0.702,0.702,0.294,0.982
44,108700,0.099,0.323,0.323,0.250,0.985
44,108800,0.100,0.433,0.433,0.277,0.981
44,108900,0.098,0.302,0.302,0.251,0.985
44,109000,0.098,0.428,0.428,0.273,0.983
44,109100,0.098,0.229,0.229,0.258,0.977
44,109200,0.100,0.470,0.470,0.299,0.984
44,109300,0.098,0.525,0.525,0.294,0.983
44,109400,0.098,0.481,0.481,0.282,0.985
44,109500,0.099,0.644,0.644,0.308,0.984
44,109600,0.100,0.282,0.282,0.258,0.982
44,109700,0.098,1.509,1.509,0.375,0.978
44,109800,0.098,0.715,0.715,0.312,0.984
44,109900,0.098,0.280,0.280,0.249,0.986
44,110000,0.100,0.465,0.465,0.266,0.985
44,110100,0.098,0.363,0.363,0.266,0.985
44,110200,0.099,0.689,0.689,0.316,0.980
44,110300,0.099,0.429,0.429,0.272,0.985
44,110400,0.100,0.622,0.622,0.321,0.968
44,110500,0.098,0.667,0.667,0.299,0.984
44,110600,0.098,0.462,0.462,0.264,0.985
45,110700,0.101,0.371,0.371,0.245,0.985
45,110800,0.100,0.839,0.839,0.338,0.979
45,110900,0.098,0.837,0.837,0.305,0.984
45,111000,0.098,0.347,0.347,0.270,0.982
45,111100,0.098,0.308,0.308,0.250,0.983
45,111200,0.100,0.407,0.407,0.260,0.985
45,111300,0.098,0.431,0.431,0.299,0.983
45,111400,0.098,0.332,0.332,0.271,0.984
45,111500,0.098,0.342,0.342,0.262,0.981
45,111600,0.099,0.387,0.387,0.274,0.985
45,111700,0.098,0.368,0.368,0.248,0.986
45,111800,0.098,0.278,0.278,0.251,0.981
45,111900,0.098,0.254,0.254,0.279,0.978
45,112000,0.099,0.648,0.648,0.307,0.980
45,112100,0.098,0.206,0.206,0.228,0.985
45,112200,0.098,0.331,0.331,0.277,0.985
45,112300,0.098,0.274,0.274,0.266,0.979
45,112400,0.098,0.452,0.452,0.267,0.985
45,112500,0.098,1.152,1.152,0.343,0.979
45,112600,0.098,0.320,0.320,0.268,0.985
45,112700,0.098,0.813,0.813,0.314,0.982
45,112800,0.099,0.494,0.494,0.299,0.986
45,112900,0.098,0.549,0.549,0.312,0.983
45,113000,0.098,1.070,1.070,0.335,0.979
45,113100,0.098,0.541,0.541,0.301,0.983
46,113200,0.101,0.279,0.279,0.245,0.988
46,113300,0.098,0.350,0.350,0.242,0.987
46,113400,0.099,0.647,0.647,0.272,0.986
46,113500,0.099,0.166,0.166,0.237,0.974
46,113600,0.100,0.258,0.258,0.231,0.988
46,113700,0.098,0.237,0.237,0.249,0.988
46,113800,0.098,1.848,1.848,0.360,0.976
46,113900,0.098,0.384,0.384,0.235,0.988
46,114000,0.100,0.183,0.183,0.213,0.989
46,114100,0.098,0.290,0.290,0.250,0.987
46,114200,0.098,0.212,0.212,0.230,0.987
46,114300,0.099,0.340,0.340,0.238,0.989
46,114400,0.100,0.190,0.190,0.216,0.987
46,114500,0.098,0.223,0.223,0.226,0.987
46,114600,0.098,0.237,0.237,0.215,0.989
46,114700,0.098,0.450,0.450,0.273,0.987
46,114800,0.098,0.158,0.158,0.207,0.988
46,114900,0.098,0.254,0.254,0.220,0.990
46,115000,0.098,0.260,0.260,0.213,0.989
46,115100,0.098,0.261,0.261,0.231,0.988
46,115200,0.099,0.443,0.443,0.253,0.989
46,115300,0.098,0.247,0.247,0.215,0.990
46,115400,0.099,0.709,0.709,0.298,0.984
46,115500,0.098,0.205,0.205,0.203,0.990
46,115600,0.098,0.316,0.316,0.237,0.989
47,115700,0.101,0.310,0.310,0.239,0.990
47,115800,0.099,0.214,0.214,0.224,0.989
47,115900,0.099,1.028,1.028,0.355,0.979
47,116000,0.099,0.216,0.216,0.220,0.986
47,116100,0.099,0.598,0.598,0.308,0.982
47,116200,0.098,0.217,0.217,0.209,0.990
47,116300,0.098,0.148,0.148,0.201,0.984
47,116400,0.098,0.245,0.245,0.211,0.990
47,116500,0.098,2.447,2.447,0.535,0.964
47,116600,0.099,0.155,0.155,0.200,0.989
47,116700,0.098,0.395,0.395,0.256,0.989
47,116800,0.098,0.867,0.867,0.349,0.981
47,116900,0.098,0.198,0.198,0.219,0.990
47,117000,0.098,0.214,0.214,0.224,0.988
47,117100,0.098,0.164,0.164,0.216,0.989
47,117200,0.099,0.225,0.225,0.220,0.990
47,117300,0.098,0.327,0.327,0.244,0.989
47,117400,0.098,0.192,0.192,0.217,0.990
47,117500,0.098,0.247,0.247,0.249,0.975
47,117600,0.100,0.218,0.218,0.204,0.990
47,117700,0.098,0.182,0.182,0.241,0.976
47,117800,0.098,0.155,0.155,0.207,0.988
47,117900,0.098,0.244,0.244,0.240,0.986
47,118000,0.100,0.633,0.633,0.332,0.974
47,118100,0.098,0.207,0.207,0.237,0.988
47,118200,0.098,0.147,0.147,0.187,0.991
48,118300,0.101,0.319,0.319,0.233,0.990
48,118400,0.100,0.217,0.217,0.212,0.990
48,118500,0.098,0.152,0.152,0.221,0.972
48,118600,0.098,0.552,0.552,0.346,0.971
48,118700,0.098,0.197,0.197,0.226,0.981
48,118800,0.100,0.333,0.333,0.238,0.988
48,118900,0.098,0.143,0.143,0.201,0.987
48,119000,0.098,0.239,0.239,0.235,0.989
48,119100,0.098,0.370,0.370,0.258,0.988
48,119200,0.100,0.377,0.377,0.252,0.988
48,119300,0.098,0.208,0.208,0.219,0.988
48,119400,0.098,0.161,0.161,0.207,0.989
48,119500,0.099,0.241,0.241,0.214,0.990
48,119600,0.100,0.512,0.512,0.247,0.988
48,119700,0.098,0.159,0.159,0.188,0.991
48,119800,0.099,0.571,0.571,0.239,0.990
48,119900,0.098,0.279,0.279,0.233,0.989
48,120000,0.100,0.184,0.184,0.209,0.985
48,120100,0.098,0.135,0.135,0.201,0.990
48,120200,0.098,0.226,0.226,0.217,0.990
48,120300,0.098,0.221,0.221,0.227,0.989
48,120400,0.099,0.426,0.426,0.260,0.987
48,120500,0.098,0.565,0.565,0.277,0.986
48,120600,0.099,0.169,0.169,0.197,0.991
48,120700,0.098,0.168,0.168,0.210,0.985
49,120800,0.103,0.170,0.170,0.203,0.989
49,120900,0.098,0.199,0.199,0.196,0.991
49,121000,0.098,0.177,0.177,0.206,0.989
49,121100,0.098,0.225,0.225,0.203,0.989
49,121200,0.098,0.152,0.152,0.192,0.990
49,121300,0.099,0.187,0.187,0.216,0.989
49,121400,0.098,0.197,0.197,0.199,0.990
49,121500,0.099,0.788,0.788,0.277,0.989
49,121600,0.098,0.253,0.253,0.219,0.991
49,121700,0.098,0.522,0.522,0.299,0.982
49,121800,0.099,0.151,0.151,0.190,0.990
49,121900,0.099,0.328,0.328,0.220,0.991
49,122000,0.099,1.298,1.298,0.415,0.975
49,122100,0.098,0.247,0.247,0.215,0.990
49,122200,0.098,0.163,0.163,0.206,0.982
49,122300,0.098,0.443,0.443,0.253,0.985
49,122400,0.100,0.154,0.154,0.224,0.976
49,122500,0.098,0.488,0.488,0.276,0.984
49,122600,0.099,0.439,0.439,0.261,0.989
49,122700,0.099,0.133,0.133,0.207,0.982
49,122800,0.099,0.145,0.145,0.190,0.991
49,122900,0.098,0.166,0.166,0.206,0.988
49,123000,0.098,0.232,0.232,0.218,0.989
49,123100,0.099,0.293,0.293,0.224,0.989
49,123200,0.099,0.300,0.300,0.224,0.991
50,123300,0.101,0.214,0.214,0.192,0.991
50,123400,0.099,0.281,0.281,0.226,0.988
50,123500,0.099,0.322,0.322,0.234,0.988
50,123600,0.100,0.147,0.147,0.201,0.989
50,123700,0.099,0.145,0.145,0.186,0.991
50,123800,0.099,0.188,0.188,0.198,0.986
50,123900,0.099,0.222,0.222,0.213,0.990
50,124000,0.099,0.232,0.232,0.206,0.991
50,124100,0.099,0.193,0.193,0.220,0.990
50,124200,0.099,0.134,0.134,0.198,0.990
50,124300,0.099,0.229,0.229,0.208,0.990
50,124400,0.099,0.269,0.269,0.210,0.991
50,124500,0.100,0.171,0.171,0.193,0.992
50,124600,0.099,0.219,0.219,0.210,0.991
50,124700,0.099,0.143,0.143,0.211,0.987
50,124800,0.099,0.160,0.160,0.209,0.989
50,124900,0.099,0.611,0.611,0.292,0.988
50,125000,0.099,0.171,0.171,0.187,0.990
50,125100,0.099,0.279,0.279,0.226,0.991
50,125200,0.100,0.167,0.167,0.205,0.989
50,125300,0.099,0.410,0.410,0.292,0.984
50,125400,0.099,0.154,0.154,0.192,0.991
50,125500,0.099,0.454,0.454,0.247,0.989
50,125600,0.099,0.180,0.180,0.219,0.988
50,125700,0.099,0.166,0.166,0.202,0.990
