current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
8,20100,0.098,0.303,0.303,0.278,0.990
9,20200,0.101,0.259,0.259,0.272,0.988
9,20300,0.099,0.162,0.162,0.215,0.994
9,20400,0.100,0.179,0.179,0.215,0.994
9,20500,0.099,0.378,0.378,0.300,0.991
9,20600,0.099,0.523,0.523,0.322,0.993
9,20700,0.099,0.618,0.618,0.321,0.993
9,20800,0.100,0.259,0.259,0.231,0.994
9,20900,0.099,0.203,0.203,0.221,0.994
9,21000,0.099,0.297,0.297,0.264,0.990
9,21100,0.099,0.676,0.676,0.355,0.992
9,21200,0.100,0.175,0.175,0.234,0.994
9,21300,0.098,0.247,0.247,0.245,0.994
9,21400,0.099,0.220,0.220,0.236,0.992
9,21500,0.099,0.300,0.300,0.239,0.993
9,21600,0.100,0.215,0.215,0.226,0.995
9,21700,0.099,0.393,0.393,0.294,0.991
9,21800,0.099,0.229,0.229,0.249,0.992
9,21900,0.099,0.178,0.178,0.216,0.993
9,22000,0.100,0.287,0.287,0.257,0.990
9,22100,0.099,0.224,0.224,0.237,0.992
9,22200,0.099,0.298,0.298,0.247,0.993
9,22300,0.099,1.881,1.881,0.548,0.979
9,22400,0.100,0.271,0.271,0.241,0.993
9,22500,0.098,0.392,0.392,0.298,0.990
9,22600,0.097,0.573,0.573,0.302,0.992
10,22700,0.102,0.148,0.148,0.213,0.993
10,22800,0.100,0.288,0.288,0.277,0.991
10,22900,0.099,0.369,0.369,0.280,0.989
10,23000,0.099,0.264,0.264,0.235,0.994
10,23100,0.099,0.342,0.342,0.275,0.992
10,23200,0.100,0.173,0.173,0.215,0.992
10,23300,0.099,0.234,0.234,0.235,0.994
10,23400,0.099,0.238,0.238,0.223,0.993
10,23500,0.099,0.242,0.242,0.256,0.993
10,23600,0.098,0.195,0.195,0.250,0.983
10,23700,0.098,0.375,0.375,0.271,0.992
10,23800,0.099,0.315,0.315,0.238,0.994
10,23900,0.098,0.163,0.163,0.211,0.994
10,24000,0.099,0.184,0.184,0.238,0.993
10,24100,0.099,0.595,0.595,0.275,0.991
10,24200,0.098,0.461,0.461,0.305,0.990
10,24300,0.098,0.262,0.262,0.237,0.993
10,24400,0.098,0.379,0.379,0.297,0.993
10,24500,0.098,0.206,0.206,0.223,0.991
10,24600,0.098,0.252,0.252,0.233,0.993
10,24700,0.098,0.252,0.252,0.234,0.992
10,24800,0.099,0.191,0.191,0.231,0.994
10,24900,0.098,0.291,0.291,0.281,0.989
10,25000,0.098,0.242,0.242,0.258,0.991
10,25100,0.098,0.241,0.241,0.243,0.992
11,25200,0.104,0.147,0.147,0.221,0.994
11,25300,0.098,0.138,0.138,0.199,0.995
11,25400,0.099,0.182,0.182,0.228,0.994
11,25500,0.098,0.242,0.242,0.253,0.993
11,25600,0.098,0.354,0.354,0.271,0.994
11,25700,0.098,0.540,0.540,0.276,0.993
11,25800,0.098,0.162,0.162,0.242,0.992
11,25900,0.098,0.218,0.218,0.233,0.993
11,26000,0.097,0.179,0.179,0.215,0.994
11,26100,0.098,0.096,0.096,0.172,0.994
11,26200,0.098,0.390,0.390,0.315,0.993
11,26300,0.098,0.281,0.281,0.266,0.995
11,26400,0.099,0.151,0.151,0.211,0.995
11,26500,0.098,0.276,0.276,0.234,0.994
11,26600,0.098,0.128,0.128,0.204,0.993
11,26700,0.099,0.139,0.139,0.206,0.994
11,26800,0.099,0.298,0.298,0.246,0.995
11,26900,0.098,0.332,0.332,0.251,0.992
11,27000,0.098,0.200,0.200,0.218,0.995
11,27100,0.098,0.144,0.144,0.216,0.991
11,27200,0.099,0.227,0.227,0.251,0.994
11,27300,0.098,0.143,0.143,0.192,0.995
11,27400,0.098,0.206,0.206,0.229,0.994
11,27500,0.098,0.144,0.144,0.225,0.983
11,27600,0.099,0.149,0.149,0.199,0.995
12,27700,0.101,0.144,0.144,0.209,0.995
12,27800,0.099,0.288,0.288,0.272,0.992
12,27900,0.099,0.208,0.208,0.226,0.993
12,28000,0.100,0.544,0.544,0.288,0.992
12,28100,0.099,0.226,0.226,0.231,0.994
12,28200,0.099,0.411,0.411,0.304,0.990
12,28300,0.098,0.146,0.146,0.207,0.993
12,28400,0.100,0.266,0.266,0.235,0.995
12,28500,0.099,0.128,0.128,0.200,0.988
12,28600,0.098,0.307,0.307,0.248,0.994
12,28700,0.098,0.258,0.258,0.249,0.993
12,28800,0.099,0.207,0.207,0.242,0.992
12,28900,0.098,0.137,0.137,0.223,0.991
12,29000,0.098,0.143,0.143,0.220,0.991
12,29100,0.098,0.168,0.168,0.209,0.993
12,29200,0.099,0.255,0.255,0.259,0.992
12,29300,0.098,0.119,0.119,0.182,0.991
12,29400,0.098,0.200,0.200,0.211,0.994
12,29500,0.098,0.146,0.146,0.197,0.995
12,29600,0.099,0.186,0.186,0.200,0.995
12,29700,0.098,0.250,0.250,0.243,0.988
12,29800,0.098,0.215,0.215,0.231,0.994
12,29900,0.098,0.183,0.183,0.238,0.991
12,30000,0.098,0.349,0.349,0.304,0.993
12,30100,0.098,0.571,0.571,0.292,0.994
13,30200,0.101,0.497,0.497,0.337,0.993
13,30300,0.099,0.192,0.192,0.195,0.995
13,30400,0.098,1.227,1.227,0.499,0.981
13,30500,0.098,0.266,0.266,0.252,0.992
13,30600,0.098,0.263,0.263,0.268,0.990
13,30700,0.098,0.180,0.180,0.211,0.995
13,30800,0.100,0.398,0.398,0.286,0.992
13,30900,0.098,0.335,0.335,0.317,0.985
13,31000,0.098,0.716,0.716,0.352,0.989
13,31100,0.098,0.294,0.294,0.229,0.995
13,31200,0.098,0.568,0.568,0.292,0.992
13,31300,0.098,0.191,0.191,0.217,0.995
13,31400,0.099,0.304,0.304,0.259,0.990
13,31500,0.099,0.184,0.184,0.221,0.993
13,31600,0.099,0.180,0.180,0.223,0.992
13,31700,0.098,0.224,0.224,0.207,0.995
13,31800,0.098,0.275,0.275,0.262,0.994
13,31900,0.098,0.166,0.166,0.197,0.995
13,32000,0.099,0.153,0.153,0.215,0.994
13,32100,0.099,0.277,0.277,0.209,0.994
13,32200,0.099,0.094,0.094,0.167,0.996
13,32300,0.099,0.187,0.187,0.232,0.995
13,32400,0.099,0.167,0.167,0.217,0.995
13,32500,0.099,0.295,0.295,0.240,0.994
13,32600,0.099,0.172,0.172,0.200,0.993
14,32700,0.101,0.130,0.130,0.184,0.996
14,32800,0.100,0.265,0.265,0.253,0.995
14,32900,0.099,0.136,0.136,0.187,0.995
14,33000,0.098,0.219,0.219,0.237,0.994
14,33100,0.098,0.194,0.194,0.218,0.994
14,33200,0.099,0.144,0.144,0.199,0.995
14,33300,0.098,0.223,0.223,0.218,0.996
14,33400,0.098,0.180,0.180,0.233,0.992
14,33500,0.098,0.114,0.114,0.209,0.987
14,33600,0.098,0.171,0.171,0.203,0.994
14,33700,0.098,0.159,0.159,0.257,0.982
14,33800,0.098,0.158,0.158,0.190,0.994
14,33900,0.098,0.215,0.215,0.246,0.994
14,34000,0.098,0.181,0.181,0.227,0.992
14,34100,0.098,0.243,0.243,0.238,0.993
14,34200,0.098,0.134,0.134,0.196,0.994
14,34300,0.099,0.118,0.118,0.177,0.995
14,34400,0.098,0.383,0.383,0.266,0.995
14,34500,0.098,0.125,0.125,0.176,0.996
14,34600,0.098,0.228,0.228,0.227,0.993
14,34700,0.098,0.173,0.173,0.220,0.994
14,34800,0.099,0.134,0.134,0.181,0.995
14,34900,0.098,0.273,0.273,0.248,0.993
14,35000,0.098,0.153,0.153,0.198,0.991
14,35100,0.099,0.133,0.133,0.218,0.988
14,35200,0.098,0.310,0.310,0.263,0.992
15,35300,0.102,0.169,0.169,0.218,0.995
15,35400,0.098,0.275,0.275,0.224,0.994
15,35500,0.099,0.106,0.106,0.194,0.990
15,35600,0.100,0.475,0.475,0.260,0.994
15,35700,0.099,0.246,0.246,0.245,0.993
15,35800,0.099,0.143,0.143,0.202,0.994
15,35900,0.099,0.440,0.440,0.315,0.994
15,36000,0.100,0.179,0.179,0.201,0.995
15,36100,0.098,1.030,1.030,0.405,0.993
15,36200,0.099,0.170,0.170,0.218,0.993
15,36300,0.099,0.149,0.149,0.199,0.994
15,36400,0.100,0.331,0.331,0.232,0.993
15,36500,0.098,0.185,0.185,0.200,0.994
15,36600,0.098,0.331,0.331,0.258,0.995
15,36700,0.098,0.189,0.189,0.218,0.991
15,36800,0.098,0.142,0.142,0.210,0.996
15,36900,0.098,0.348,0.348,0.255,0.992
15,37000,0.099,0.210,0.210,0.230,0.994
15,37100,0.099,0.158,0.158,0.208,0.994
15,37200,0.099,0.117,0.117,0.187,0.995
15,37300,0.098,0.361,0.361,0.268,0.985
15,37400,0.098,0.145,0.145,0.207,0.989
15,37500,0.098,0.365,0.365,0.247,0.993
15,37600,0.098,0.114,0.114,0.178,0.996
15,37700,0.097,0.279,0.279,0.247,0.994
16,37800,0.101,0.415,0.415,0.277,0.995
16,37900,0.099,0.126,0.126,0.179,0.996
16,38000,0.100,0.218,0.218,0.222,0.994
16,38100,0.098,0.156,0.156,0.209,0.995
16,38200,0.099,0.233,0.233,0.208,0.994
16,38300,0.099,0.154,0.154,0.208,0.995
16,38400,0.100,0.256,0.256,0.215,0.994
16,38500,0.098,0.373,0.373,0.262,0.992
16,38600,0.098,0.211,0.211,0.218,0.995
16,38700,0.099,0.268,0.268,0.218,0.995
16,38800,0.099,0.167,0.167,0.226,0.992
16,38900,0.098,0.399,0.399,0.294,0.992
16,39000,0.098,0.428,0.428,0.242,0.994
16,39100,0.098,0.112,0.112,0.186,0.995
16,39200,0.099,0.357,0.357,0.285,0.989
16,39300,0.098,0.333,0.333,0.262,0.992
16,39400,0.098,0.161,0.161,0.207,0.996
16,39500,0.098,0.266,0.266,0.239,0.994
16,39600,0.099,0.279,0.279,0.232,0.994
16,39700,0.098,0.161,0.161,0.195,0.995
16,39800,0.098,0.239,0.239,0.253,0.985
16,39900,0.098,0.153,0.153,0.199,0.996
16,40000,0.099,0.149,0.149,0.213,0.994
16,40100,0.098,0.137,0.137,0.188,0.995
16,40200,0.098,0.188,0.188,0.208,0.994
17,40300,0.101,0.287,0.287,0.260,0.994
17,40400,0.100,0.421,0.421,0.290,0.993
17,40500,0.099,0.152,0.152,0.201,0.996
17,40600,0.099,0.187,0.187,0.223,0.995
17,40700,0.099,0.166,0.166,0.202,0.994
17,40800,0.100,0.190,0.190,0.200,0.994
17,40900,0.099,0.177,0.177,0.221,0.995
17,41000,0.099,0.102,0.102,0.167,0.996
17,41100,0.099,0.260,0.260,0.232,0.993
17,41200,0.098,0.191,0.191,0.226,0.993
17,41300,0.102,0.263,0.263,0.249,0.995
17,41400,0.099,0.135,0.135,0.184,0.996
17,41500,0.099,0.108,0.108,0.177,0.995
17,41600,0.099,0.477,0.477,0.277,0.990
17,41700,0.099,0.229,0.229,0.226,0.994
17,41800,0.099,0.238,0.238,0.258,0.991
17,41900,0.099,0.138,0.138,0.185,0.996
17,42000,0.098,0.222,0.222,0.255,0.991
17,42100,0.098,0.281,0.281,0.223,0.994
17,42200,0.099,0.234,0.234,0.217,0.993
17,42300,0.099,0.251,0.251,0.236,0.995
17,42400,0.099,0.214,0.214,0.248,0.993
17,42500,0.099,0.114,0.114,0.186,0.995
17,42600,0.098,0.187,0.187,0.215,0.996
17,42700,0.098,0.263,0.263,0.245,0.994
18,42800,0.102,0.288,0.288,0.250,0.993
18,42900,0.099,0.152,0.152,0.194,0.994
18,43000,0.099,0.137,0.137,0.197,0.996
18,43100,0.099,0.385,0.385,0.302,0.994
18,43200,0.099,0.135,0.135,0.186,0.994
18,43300,0.099,0.165,0.165,0.217,0.995
18,43400,0.099,0.160,0.160,0.199,0.996
18,43500,0.098,0.109,0.109,0.176,0.994
18,43600,0.098,0.414,0.414,0.271,0.994
18,43700,0.099,0.311,0.311,0.241,0.994
18,43800,0.099,0.152,0.152,0.198,0.995
18,43900,0.098,0.311,0.311,0.249,0.993
18,44000,0.098,0.129,0.129,0.204,0.995
18,44100,0.098,0.160,0.160,0.212,0.995
18,44200,0.098,0.286,0.286,0.242,0.995
18,44300,0.098,0.221,0.221,0.241,0.996
18,44400,0.098,0.120,0.120,0.188,0.996
18,44500,0.099,0.127,0.127,0.200,0.994
18,44600,0.099,0.164,0.164,0.208,0.995
18,44700,0.100,0.175,0.175,0.194,0.996
18,44800,0.099,0.203,0.203,0.233,0.993
18,44900,0.098,0.145,0.145,0.222,0.993
18,45000,0.098,0.114,0.114,0.183,0.995
18,45100,0.100,0.101,0.101,0.189,0.992
18,45200,0.098,0.133,0.133,0.196,0.996
19,45300,0.101,0.162,0.162,0.216,0.994
19,45400,0.098,0.160,0.160,0.200,0.995
19,45500,0.100,0.133,0.133,0.193,0.994
19,45600,0.098,0.243,0.243,0.229,0.994
19,45700,0.099,0.112,0.112,0.180,0.996
19,45800,0.098,0.145,0.145,0.211,0.995
19,45900,0.099,0.337,0.337,0.271,0.990
19,46000,0.098,0.139,0.139,0.170,0.996
19,46100,0.098,0.159,0.159,0.191,0.997
19,46200,0.098,0.116,0.116,0.180,0.996
19,46300,0.100,0.404,0.404,0.268,0.991
19,46400,0.098,0.236,0.236,0.213,0.993
19,46500,0.098,0.179,0.179,0.211,0.995
19,46600,0.099,0.236,0.236,0.256,0.993
19,46700,0.099,0.096,0.096,0.176,0.995
19,46800,0.098,0.259,0.259,0.241,0.994
19,46900,0.099,0.106,0.106,0.201,0.989
19,47000,0.098,0.171,0.171,0.203,0.994
19,47100,0.099,0.143,0.143,0.194,0.996
19,47200,0.098,0.143,0.143,0.211,0.996
19,47300,0.098,0.116,0.116,0.181,0.996
19,47400,0.098,0.178,0.178,0.228,0.993
19,47500,0.100,0.209,0.209,0.234,0.990
19,47600,0.098,0.183,0.183,0.225,0.993
19,47700,0.098,0.088,0.088,0.169,0.994
20,47800,0.101,0.112,0.112,0.166,0.995
20,47900,0.101,0.169,0.169,0.218,0.992
20,48000,0.099,0.103,0.103,0.192,0.991
20,48100,0.099,0.104,0.104,0.174,0.995
20,48200,0.098,0.218,0.218,0.217,0.996
20,48300,0.100,0.374,0.374,0.278,0.994
20,48400,0.098,0.179,0.179,0.207,0.995
20,48500,0.099,0.257,0.257,0.246,0.995
20,48600,0.099,0.270,0.270,0.234,0.994
20,48700,0.100,0.176,0.176,0.211,0.995
20,48800,0.099,0.116,0.116,0.186,0.995
20,48900,0.099,0.086,0.086,0.188,0.990
20,49000,0.099,0.111,0.111,0.186,0.993
20,49100,0.099,0.215,0.215,0.224,0.993
20,49200,0.099,0.170,0.170,0.196,0.995
20,49300,0.099,0.151,0.151,0.181,0.996
20,49400,0.098,0.384,0.384,0.250,0.994
20,49500,0.100,0.168,0.168,0.203,0.995
20,49600,0.098,0.087,0.087,0.157,0.995
20,49700,0.099,0.263,0.263,0.207,0.994
20,49800,0.099,0.479,0.479,0.291,0.993
20,49900,0.099,0.194,0.194,0.223,0.994
20,50000,0.099,0.293,0.293,0.227,0.993
20,50100,0.099,0.136,0.136,0.180,0.996
20,50200,0.099,0.154,0.154,0.208,0.995
20,50300,0.098,0.166,0.166,0.233,0.992
21,50400,0.103,0.159,0.159,0.188,0.995
21,50500,0.099,0.519,0.519,0.304,0.991
21,50600,0.100,0.103,0.103,0.189,0.995
21,50700,0.099,0.209,0.209,0.218,0.995
21,50800,0.098,0.116,0.116,0.191,0.995
21,50900,0.099,1.192,1.192,0.361,0.988
21,51000,0.099,0.219,0.219,0.222,0.995
21,51100,0.099,0.118,0.118,0.190,0.995
21,51200,0.098,0.251,0.251,0.238,0.995
21,51300,0.098,0.205,0.205,0.228,0.996
21,51400,0.099,0.116,0.116,0.182,0.995
21,51500,0.099,0.159,0.159,0.203,0.995
21,51600,0.098,0.090,0.090,0.163,0.995
21,51700,0.098,0.322,0.322,0.242,0.992
21,51800,0.099,0.183,0.183,0.227,0.992
21,51900,0.099,0.115,0.115,0.181,0.996
21,52000,0.098,0.122,0.122,0.191,0.994
21,52100,0.098,0.148,0.148,0.199,0.995
21,52200,0.099,0.114,0.114,0.191,0.996
21,52300,0.099,0.190,0.190,0.216,0.996
21,52400,0.098,0.136,0.136,0.190,0.995
21,52500,0.099,0.213,0.213,0.222,0.992
21,52600,0.099,0.142,0.142,0.206,0.993
21,52700,0.099,0.315,0.315,0.277,0.992
21,52800,0.098,0.200,0.200,0.198,0.994
22,52900,0.100,0.128,0.128,0.181,0.996
22,53000,0.099,0.268,0.268,0.236,0.995
