current_epoch,current_step,cycle_time,loss,kld_loss,rec_loss,error,pr
1,100,0.037,1.014,0.004,1.009,0.816,-0.155
2,200,0.034,0.997,0.002,0.996,0.822,-0.026
2,300,0.039,0.992,0.001,0.991,0.808,0.079
3,400,0.037,0.993,0.000,0.993,0.820,0.030
3,500,0.032,0.995,0.000,0.995,0.797,-0.023
4,600,0.039,0.995,0.000,0.994,0.810,-0.021
4,700,0.037,0.994,0.000,0.994,0.793,0.009
5,800,0.037,0.995,0.000,0.995,0.803,0.005
5,900,0.032,0.994,0.000,0.994,0.803,0.026
